"x1" "y1" "x2" "y2" "trajectory_index" "cluster"
0.139534884 0.387096558 0.348837209 0.290322605 72 0
0.139534884 0.387096558 0.302325581 0.225806512 73 -2
0.046511628 0.709677395 0.348837209 0.225806512 74 1
0.534883721 0.870967814 0.488372093 0.935483907 75 2
0.813953488 0.225806512 0.837209302 0.645161302 76 0
0.093023256 0.709677395 0.139534884 0.774193488 77 1
0.093023256 0.709677395 0.302325581 0.483870884 78 1
0.139534884 0.709677395 0.209302326 0.483870884 79 -2
0.186046512 0.387096558 0.302325581 0.225806512 80 -2
0.093023256 0.709677395 0.348837209 0.225806512 81 1
0.093023256 0.709677395 0.348837209 0.354838698 82 1
0.139534884 0.709677395 0.302325581 0.483870884 83 1
0.139534884 0.709677395 0.348837209 0.354838698 84 -2
0.139534884 0.709677395 0.348837209 0.225806512 85 -2
0.139534884 0.709677395 0.279069767 0.258064372 86 3
0.11627907 0.677419163 0.302325581 0.225806512 87 1
0.11627907 0.677419163 0.395348837 0.290322605 88 1
0 0.709677395 0.162790698 0.419354791 89 1
0 0.709677395 0.046511628 0.193548279 90 1
0 0.709677395 0.069767442 0.161290419 91 1
0 0.709677395 0.11627907 0.161290419 92 3
0.302325581 0.419354791 0.162790698 0.483870884 93 0
0.395348837 0.419354791 0.255813953 0.290322605 94 3
0.186046512 0.387096558 0.11627907 0.483870884 95 0
0.186046512 0.322580465 0.11627907 0.483870884 96 0
0.813953488 0.225806512 0.720930233 0.61290307 97 0
0 0.709677395 0.162790698 0.290322605 98 1
0 0.709677395 0.046511628 0.193548279 99 1
0 0.709677395 0 0.193548279 100 1
0.023255814 0.225806512 0.11627907 0.161290419 101 3
0.023255814 0.225806512 0.093023256 0.709677395 102 1
0.023255814 0.225806512 0.023255814 0.290322605 103 -2
0.023255814 0.225806512 0.046511628 0.709677395 104 1
0.348837209 0.419354791 0.023255814 0.548386977 105 0
0.348837209 0.419354791 0.11627907 0.483870884 106 0
0.395348837 0.419354791 0.046511628 0.451613023 107 0
0.139534884 0.258064372 0.279069767 0.645161302 108 3
0.279069767 0.645161302 0.348837209 0.61290307 108 -2
0.813953488 0.225806512 0.674418605 0.61290307 109 0
0.209302326 0.290322605 0.046511628 0.451613023 110 0
0.139534884 0 0.209302326 0.096774326 111 -2
0 0.709677395 0.162790698 0.290322605 112 1
0 0.709677395 0.162790698 0.419354791 113 1
0.11627907 0.032258233 0.186046512 0.064516093 114 -2
0.11627907 0.032258233 0.209302326 0.161290419 115 3
0.093023256 0.064516093 0.069767442 0.419354791 116 0
0.209302326 0.290322605 0.046511628 0.516129116 117 0
0.209302326 0.290322605 0.046511628 0.516129116 118 0
0.093023256 0 0.069767442 0.419354791 119 0
0.395348837 0.419354791 0.209302326 0.483870884 120 0
0.093023256 0.709677395 0.11627907 0.419354791 121 1
0.093023256 0.709677395 0.255813953 0.290322605 122 1
0.139534884 0.838709581 0.279069767 0.516129116 123 -2
0.395348837 0.419354791 0.162790698 0.483870884 124 0
0.395348837 0.419354791 0.069767442 0.483870884 125 0
0.395348837 0.419354791 0.069767442 0.548386977 126 0
0.23255814 0.387096558 0.046511628 0.451613023 127 0
0.302325581 0.419354791 0.093023256 0.451613023 128 0
0.395348837 0.419354791 0.023255814 0.548386977 129 0
0.395348837 0.354838698 0.069767442 0.548386977 130 0
0.395348837 0.419354791 0.046511628 0.645161302 131 0
0.372093023 0.387096558 0.139534884 0.516129116 132 0
0.395348837 0.419354791 0.069767442 0.935483907 133 2
0.372093023 0.387096558 0.069767442 0.548386977 134 0
0.488372093 0.483870884 0.069767442 0.61290307 135 -2
0.372093023 0.387096558 0 0.580645209 136 0
0.441860465 0.354838698 0 0.580645209 137 0
0.441860465 0.354838698 0 0.580645209 138 0
0.465116279 0.322580465 0.023255814 0.61290307 139 0
0.813953488 0.225806512 0.860465116 0.419354791 140 -2
0.418604651 0.322580465 0 0.580645209 141 0
0.511627907 0.322580465 0 0.580645209 142 0
0 0.580645209 0.906976744 1 142 0
0.279069767 0.129032186 0.046511628 0.258064372 143 3
0.813953488 0.935483907 0.069767442 0.548386977 144 0
0.209302326 0.290322605 0.046511628 0.451613023 145 0
0.441860465 0.354838698 0.023255814 0.548386977 146 0
0.813953488 0.935483907 0.023255814 0.61290307 147 2
0.139534884 0 0.023255814 0.677419163 148 1
0.813953488 0.225806512 0.837209302 0.580645209 149 8
0.302325581 0.161290419 0.023255814 0.419354791 150 0
0.534883721 0.161290419 0.023255814 0.419354791 151 0
0.813953488 0.935483907 0.023255814 0.548386977 152 0
0.23255814 0.387096558 0.023255814 0.483870884 153 0
0 0.193548279 0 0.451613023 154 0
0 0.709677395 0.046511628 0.451613023 155 1
0 0.709677395 0.023255814 0.161290419 156 1
0.046511628 0.129032186 0.023255814 0.483870884 157 0
0.302325581 0.096774326 0.023255814 0.419354791 158 0
0.488372093 0.225806512 0.023255814 0.61290307 159 0
0.906976744 0.161290419 0.255813953 0.548386977 160 0
0.255813953 0.548386977 0.604651163 0.258064372 160 0
0.441860465 0.290322605 0.023255814 0.61290307 161 0
0.418604651 0.322580465 0.023255814 0.61290307 162 0
0.441860465 0.290322605 0.023255814 0.61290307 163 0
0.418604651 0.322580465 0.162790698 1 164 2
0.465116279 0.322580465 0.023255814 0.548386977 165 0
0.023255814 0.548386977 0.023255814 0.61290307 165 0
0.488372093 0.290322605 0 0.580645209 166 0
0.534883721 0.161290419 0.023255814 0.548386977 167 0
0.093023256 0.129032186 0.023255814 0.483870884 168 0
0.046511628 0.064516093 0 0.451613023 169 0
0 0.709677395 0.046511628 0.451613023 170 1
0.906976744 0.161290419 0.906976744 0.419354791 171 0
0.023255814 0.741935256 0 0.451613023 172 1
0.023255814 0.741935256 0 0.451613023 173 1
0.023255814 0.741935256 0.023255814 0.741935256 174 1
0.023255814 0.161290419 0.023255814 0.483870884 175 0
0.023255814 0.225806512 0.046511628 0.451613023 176 0
0.023255814 0.225806512 0.023255814 0.419354791 177 0
0.023255814 0.225806512 0.023255814 0.419354791 178 0
0 0.193548279 0.023255814 0.483870884 179 0
0.441860465 0.225806512 0.023255814 0.61290307 180 0
0.139534884 0 0.023255814 0.61290307 181 0
0.906976744 0.161290419 0.976744186 0.516129116 182 0
0.441860465 0.290322605 0 0.645161302 183 1
0.604651163 0.193548279 0.162790698 1 184 2
0.534883721 0.161290419 0.023255814 0.61290307 185 0
0.488372093 0.225806512 0.023255814 0.483870884 186 0
0.046511628 0.258064372 0.023255814 0.548386977 187 0
0.023255814 0.225806512 0 0.645161302 188 0
0.023255814 0.483870884 0.023255814 0.548386977 189 0
0.023255814 0.741935256 0 0.451613023 190 1
0.023255814 0.483870884 0.069767442 0.483870884 191 0
0.046511628 0.258064372 0.046511628 0.967741767 192 2
0.906976744 0.161290419 0.837209302 0.322580465 193 0
0.139534884 0.451613023 0.046511628 0.967741767 194 2
0.465116279 0.064516093 0.093023256 0.967741767 195 0
0.023255814 0.870967814 0.023255814 0.870967814 196 -2
0.023255814 0.548386977 0.046511628 0.709677395 197 1
0.023255814 0.548386977 0.11627907 0.677419163 198 0
0.139534884 0 0.023255814 0.61290307 199 0
0.581395349 1 0.581395349 1 200 2
0.581395349 1 0.209302326 0.096774326 200 2
0.023255814 0.096774326 0.023255814 0.354838698 201 -2
0.023255814 0.870967814 0.023255814 0.741935256 202 1
0.906976744 0.161290419 0.953488372 0.290322605 203 4
0.023255814 0.870967814 0.023255814 0.870967814 204 -2
0.139534884 0.258064372 0.069767442 0.741935256 205 3
0.558139535 0.903225674 0.465116279 0.903225674 206 2
0.418604651 0.774193488 0.418604651 0.903225674 207 5
0.418604651 0.838709581 0.511627907 0.838709581 208 2
0.441860465 0.741935256 0.348837209 0.483870884 209 5
0.465116279 0.774193488 0.372093023 0.838709581 210 5
0.418604651 0.838709581 0.372093023 0.709677395 211 5
0.581395349 0.870967814 0.511627907 0.838709581 212 2
0.581395349 0.870967814 0.511627907 0.774193488 213 2
0.627906977 0.806451721 0.488372093 0.806451721 214 2
0.581395349 0.870967814 0.465116279 0.838709581 215 2
0.465116279 0.709677395 0.511627907 0.580645209 216 5
0.674418605 0.419354791 0.325581395 0.516129116 217 -2
0.627906977 0.741935256 0.511627907 0.838709581 218 2
0.395348837 0.741935256 0.348837209 0.548386977 219 5
0.372093023 0.451613023 0.511627907 0.645161302 220 2
0.372093023 0.451613023 0.372093023 0.516129116 221 -2
0.395348837 0.935483907 0.372093023 0.967741767 222 2
0.162790698 0.870967814 0.395348837 0.935483907 223 2
0.395348837 0.935483907 0.395348837 0.935483907 224 2
0.488372093 0.806451721 0.372093023 0.838709581 225 2
0.395348837 0.935483907 0.093023256 0.838709581 226 2
0.720930233 0.419354791 0.23255814 0.774193488 227 -2
0.209302326 0.741935256 0.23255814 0.516129116 228 -2
0.418604651 0.193548279 0.279069767 0.258064372 229 -2
0.209302326 0.290322605 0.279069767 0.258064372 230 3
0.279069767 0.387096558 0.348837209 0.290322605 231 -2
0.279069767 0.387096558 0.325581395 0.322580465 232 -2
0.465116279 0.709677395 0.418604651 0.580645209 233 5
0.395348837 0.419354791 0.348837209 0.290322605 234 -2
0.395348837 0.354838698 0.604651163 0.322580465 235 0
0.395348837 0.354838698 1 0.096774326 236 0
0.279069767 0.387096558 0.279069767 0.322580465 237 -2
0.279069767 0.387096558 0.348837209 0.290322605 238 -2
0.348837209 0.419354791 0.093023256 0.516129116 239 0
0.395348837 0.419354791 0.302325581 0.354838698 240 -2
0.465116279 0.709677395 0.395348837 0.354838698 241 5
0.465116279 0.709677395 0.674418605 0.419354791 242 5
0.465116279 0.709677395 0.76744186 0.354838698 243 5
0.511627907 0.645161302 0.581395349 0.677419163 244 2
0.511627907 0.645161302 0.627906977 0.419354791 245 2
0.441860465 0.677419163 0.813953488 0.61290307 246 5
0.465116279 0.709677395 0.627906977 0.677419163 247 5
0.441860465 0.419354791 0.76744186 0.354838698 248 0
0.372093023 0.387096558 0.604651163 0.387096558 249 -2
0.372093023 0.387096558 0.697674419 0.193548279 250 0
0.395348837 0.419354791 0.348837209 0.354838698 251 -2
0.441860465 0.741935256 0.604651163 0.709677395 252 5
0.372093023 0.451613023 0.860465116 0.677419163 253 -2
0.395348837 0.419354791 0.465116279 0.580645209 254 -2
0.093023256 0.709677395 0.139534884 0.322580465 255 1
0.418604651 0.387096558 0.279069767 0.322580465 256 -2
0.418604651 0.387096558 0.279069767 0.258064372 257 3
0.418604651 0.387096558 0.604651163 0.322580465 258 0
0.418604651 0.387096558 0.279069767 0.322580465 259 -2
0.418604651 0.387096558 0.279069767 0.258064372 260 3
0.372093023 0.387096558 0.302325581 0.483870884 261 0
0.372093023 0.387096558 0.325581395 0.258064372 262 -2
0.348837209 0.419354791 0.302325581 0.483870884 263 0
0.302325581 0.419354791 0.209302326 0.483870884 264 0
0.325581395 0.387096558 0.162790698 0.935483907 265 2
0.465116279 0.387096558 0.790697674 0.838709581 266 -2
0.372093023 0.387096558 0.511627907 0.258064372 267 0
0.488372093 0.806451721 0.604651163 0.709677395 268 2
0.534883721 0.677419163 0.558139535 0.709677395 269 2
0.627906977 0.741935256 0.558139535 0.709677395 270 2
0.651162791 0.774193488 0.651162791 0.774193488 271 2
0.627906977 0.806451721 0.534883721 0.806451721 272 2
0.581395349 0.677419163 0.581395349 0.677419163 273 2
0.581395349 0.677419163 0.558139535 0.645161302 274 2
0.372093023 0.774193488 0.604651163 0.645161302 275 5
0.488372093 0.806451721 0.511627907 0.709677395 276 2
0.441860465 0.741935256 0.558139535 0.580645209 277 5
0.441860465 0.741935256 0.604651163 0.645161302 278 5
0.418604651 0.387096558 0.976744186 0.258064372 279 4
0.418604651 0.451613023 0.88372093 0.322580465 280 0
0.418604651 0.709677395 0.627906977 0.354838698 281 5
0.441860465 0.741935256 0.953488372 0.419354791 282 5
0.441860465 0.741935256 0.930232558 0.387096558 283 5
0.697674419 0.451613023 0.976744186 0.258064372 284 4
0.697674419 0.451613023 0.837209302 0.387096558 285 -2
0.418604651 0.387096558 1 0.290322605 286 4
0.418604651 0.387096558 0.976744186 0.258064372 287 4
0.418604651 0.451613023 0.976744186 0.258064372 288 4
0.720930233 0.419354791 0.88372093 0.709677395 289 -2
0.511627907 0.322580465 0.976744186 0.258064372 290 4
0.441860465 0.419354791 0.976744186 0.129032186 291 0
0.465116279 0.387096558 0.976744186 0.129032186 292 0
0.511627907 0.322580465 0.976744186 0.258064372 293 4
0.511627907 0.322580465 1 0.290322605 294 4
0.465116279 0.709677395 0.790697674 0.387096558 295 5
0.418604651 0.387096558 0.465116279 0.258064372 296 -2
0.418604651 0.387096558 0.976744186 0.258064372 297 4
0.441860465 0.354838698 1 0.290322605 298 4
0.441860465 0.354838698 1 0.161290419 299 0
0.488372093 0.354838698 0.255813953 0.548386977 300 0
0.418604651 0.387096558 0.488372093 0.290322605 301 0
0.441860465 0.354838698 0.465116279 0.258064372 302 -2
0.441860465 0.354838698 0.465116279 0.258064372 303 -2
0.441860465 0.354838698 0.581395349 0.290322605 304 0
0.139534884 0.258064372 0.279069767 0.645161302 305 3
0.279069767 0.645161302 0.860465116 0.419354791 305 -2
0.441860465 0.354838698 0.465116279 0.258064372 306 -2
0.465116279 0.322580465 0.325581395 0.258064372 307 -2
0.465116279 0.451613023 0.302325581 0.225806512 308 -2
0.488372093 0.354838698 0.209302326 0.548386977 309 0
0.465116279 0.258064372 0.11627907 0.483870884 310 0
0.441860465 0.354838698 0.11627907 0.483870884 311 0
0.418604651 0.322580465 0.11627907 0.483870884 312 0
0.418604651 0.322580465 0.162790698 0.483870884 313 0
0.418604651 0.322580465 0.093023256 0.193548279 314 3
0.441860465 0.354838698 0.302325581 0.225806512 315 -2
0.441860465 0.354838698 0.465116279 0.258064372 316 -2
0.441860465 0.354838698 0.976744186 0.129032186 317 0
0.441860465 0.354838698 0.465116279 0.258064372 318 -2
0.488372093 0.290322605 0.953488372 0.096774326 319 0
0.488372093 0.290322605 0.302325581 0.225806512 320 -2
0.953488372 0.096774326 0.093023256 0.516129116 321 0
0.441860465 0.290322605 0.302325581 0.225806512 322 -2
0.604651163 0.193548279 0.302325581 0.290322605 323 -2
0.465116279 0.322580465 0.11627907 0.354838698 324 0
0.534883721 0.225806512 0.023255814 0.548386977 325 0
0.976744186 0.064516093 0.023255814 0.61290307 326 0
0.976744186 0.064516093 0.325581395 0.322580465 327 0
1 0.096774326 0.046511628 0.322580465 328 0
0.488372093 0.290322605 1 0.096774326 329 0
0.488372093 0.290322605 0.209302326 0.096774326 330 -2
0.534883721 0.225806512 0.976744186 0.129032186 331 0
0.976744186 0.064516093 0.976744186 0.129032186 332 0
0.976744186 0.129032186 0.348837209 0.225806512 332 0
0.488372093 0.290322605 0.744186047 0.193548279 333 0
0.976744186 0.129032186 0.976744186 0.258064372 334 4
0.511627907 0.322580465 0.930232558 0.258064372 335 4
0.418604651 0.387096558 0.976744186 0.129032186 336 0
0.465116279 0.322580465 0.976744186 0.129032186 337 0
0.465116279 0.322580465 1 0.161290419 338 0
0.604651163 0.193548279 0.953488372 0.483870884 339 -2
1 0.096774326 0.488372093 0.225806512 340 0
0.488372093 0.354838698 0.511627907 0.064516093 341 0
0.488372093 0.354838698 0.604651163 0 342 0
0.930232558 0.064516093 0.534883721 0.032258233 343 0
0.976744186 0.064516093 0 0.645161302 344 0
0.488372093 0.290322605 0.023255814 0.61290307 345 0
1 0.032258233 0.023255814 0.61290307 346 0
0.976744186 0.064516093 0.023255814 0.61290307 347 0
0.976744186 0.064516093 0.837209302 0.129032186 348 0
1 0.096774326 0.23255814 0.193548279 349 0
0.976744186 0.064516093 0.279069767 0.322580465 350 0
1 0.032258233 0.186046512 0.064516093 351 0
0.976744186 0.064516093 0.093023256 0.193548279 352 3
1 0.096774326 0.046511628 0.516129116 353 0
0.976744186 0.064516093 0.581395349 1 354 2
0.581395349 1 0 0.580645209 354 2
0.976744186 0.064516093 0 0.580645209 355 0
0.488372093 0.290322605 0 0.580645209 356 0
1 0.096774326 0.069767442 0.419354791 357 0
0.139534884 0 0.11627907 0.225806512 358 3
0.11627907 0.225806512 0.046511628 0.387096558 358 3
0.488372093 0.290322605 0.023255814 0.61290307 359 0
0.465116279 0.322580465 0.023255814 0.548386977 360 0
0.558139535 0.193548279 0.093023256 0.451613023 361 0
0.093023256 0.451613023 0 0.516129116 361 0
0.418604651 0.322580465 0.046511628 0.451613023 362 0
0.488372093 0.290322605 0.046511628 0.387096558 363 0
0.976744186 0.064516093 0.139534884 0.193548279 364 3
0.976744186 0.129032186 0.209302326 0.096774326 365 0
0.465116279 0.387096558 0.302325581 0.548386977 366 0
0.976744186 0.064516093 0.046511628 0.516129116 367 0
0.651162791 0.193548279 0.11627907 0.548386977 368 0
0.511627907 0.193548279 0.11627907 0.548386977 369 0
0.976744186 0.064516093 0.11627907 0.548386977 370 0
0.511627907 0.193548279 0.046511628 0.516129116 371 0
1 0.096774326 0.046511628 0.516129116 372 0
0.976744186 0.064516093 0.023255814 0.61290307 373 0
0.418604651 0.451613023 0.976744186 0.451613023 374 -2
0.395348837 0.419354791 0.488372093 0.225806512 375 -2
0.395348837 0.419354791 0.674418605 0.225806512 376 0
0.465116279 0.838709581 0.465116279 0.903225674 377 2
0.465116279 0.709677395 0.534883721 1 378 5
0.395348837 0.419354791 0.581395349 0.096774326 379 0
0.418604651 0.451613023 0.744186047 0.322580465 380 0
0.372093023 0.322580465 0.906976744 0.096774326 381 0
0.418604651 0.387096558 0.534883721 0.096774326 382 0
0.534883721 0.419354791 0.720930233 0.290322605 383 -2
0.372093023 0.387096558 0.534883721 0.096774326 384 0
0.209302326 0.290322605 0.418604651 0.193548279 385 3
0.209302326 0.290322605 0.837209302 0.064516093 386 0
0.581395349 0.225806512 0.906976744 0.032258233 387 0
0.534883721 0.225806512 0.88372093 0.064516093 388 0
0.976744186 0.064516093 0.906976744 0.032258233 389 0
1 0.096774326 0.906976744 0.032258233 390 0
0.162790698 0.290322605 0.255813953 0.096774326 391 3
0.465116279 0.258064372 0.302325581 0.096774326 392 -2
0.465116279 0.258064372 0.860465116 0.032258233 393 0
0.976744186 0.064516093 0.372093023 0.129032186 394 0
0.976744186 0.064516093 0.906976744 0.032258233 395 0
0.488372093 0.032258233 0.139534884 0 396 0
0.976744186 0.064516093 0.976744186 0 397 0
0.953488372 0.096774326 0.88372093 0 398 0
0.976744186 0.064516093 0.558139535 0 399 0
1 0.032258233 0.627906977 1 400 2
0.976744186 0.064516093 0.581395349 1 401 2
0.930232558 0.064516093 0.511627907 0 402 0
0.976744186 0 0.906976744 0.032258233 403 0
0.976744186 0 0.581395349 1 404 2
0.930232558 0.064516093 0.581395349 0.032258233 405 0
0.139534884 0.258064372 0.279069767 0.645161302 406 3
0.279069767 0.645161302 0.744186047 0.838709581 406 -2
0.860465116 0.225806512 0.976744186 0.387096558 407 -2
0.88372093 0 0.511627907 0 408 0
0.88372093 0 0.511627907 0 409 0
0.930232558 0 0.511627907 0.064516093 410 0
0.976744186 0 0.534883721 0.032258233 411 0
0.976744186 0 0.76744186 0.225806512 412 0
0.860465116 0.032258233 0.186046512 0.064516093 413 0
0.488372093 0.032258233 0.976744186 0 414 0
0.860465116 0.225806512 0.906976744 0.741935256 415 0
1 0.096774326 0.139534884 0.580645209 416 0
0.674418605 0.161290419 0.046511628 0.580645209 417 0
0.534883721 0.161290419 0.023255814 0.419354791 418 0
0.790697674 0 0.162790698 0.032258233 419 0
0.162790698 0.032258233 0.093023256 0.580645209 419 0
0.837209302 0 0.534883721 0.032258233 420 0
0.930232558 0 0.88372093 0 421 0
0.976744186 0.064516093 1 0.096774326 422 0
0.953488372 0.032258233 0.534883721 0.032258233 423 0
0.88372093 0.064516093 0.534883721 0.032258233 424 0
0.976744186 0.129032186 0.581395349 0.096774326 425 0
0.627906977 0.161290419 0.976744186 0.129032186 426 0
0.395348837 0.290322605 0.976744186 0.258064372 427 4
0.488372093 0.290322605 0.976744186 0.129032186 428 0
0.976744186 0.129032186 1 0.096774326 429 0
0.976744186 0.129032186 1 0.096774326 430 0
0.976744186 0.129032186 0.976744186 0.129032186 431 0
0.534883721 0.225806512 0.976744186 0.129032186 432 0
0.511627907 0.258064372 0.930232558 0.129032186 433 0
0.488372093 0.354838698 0.976744186 0.129032186 434 0
0.488372093 0.354838698 0.976744186 0.129032186 435 0
0.488372093 0.354838698 0.976744186 0.129032186 436 0
0.488372093 0.354838698 0.976744186 0.129032186 437 0
0.488372093 0.354838698 0.976744186 0.129032186 438 0
0.558139535 0.193548279 0.279069767 0.322580465 439 0
1 0.096774326 0.162790698 0.548386977 440 0
0.976744186 0.064516093 0.279069767 0.322580465 441 0
0.953488372 0.096774326 0.76744186 0.096774326 442 6
0.976744186 0.064516093 0.209302326 0.096774326 443 0
0.186046512 0.903225674 0.302325581 0.290322605 444 -2
0.302325581 0.290322605 0.860465116 0.548386977 444 8
1 0.096774326 0.209302326 0.096774326 445 0
0.930232558 0.064516093 0.976744186 0.129032186 446 0
0.511627907 0.193548279 0.976744186 0.129032186 447 0
0.418604651 0.451613023 0.255813953 0.354838698 448 -2
0.558139535 0.129032186 0.279069767 0.322580465 449 0
0.186046512 0.903225674 0.581395349 0.548386977 450 -2
0.139534884 0.258064372 0.046511628 0.709677395 451 3
0.023255814 0.677419163 0.069767442 0.161290419 452 1
0.395348837 0.032258233 0.302325581 0.032258233 453 0
0.976744186 0 0.976744186 0 454 0
0.23255814 0 0.186046512 0.064516093 455 -2
0.186046512 0.903225674 0.511627907 0.516129116 456 -2
0.23255814 0 0.069767442 0.741935256 457 1
0.186046512 0 0.255813953 0.032258233 458 -2
0.186046512 0 0.279069767 0.258064372 459 -2
0.186046512 0 0.581395349 1 460 2
0.581395349 1 1 0.032258233 460 2
0.23255814 0 0.139534884 0.064516093 461 -2
0.255813953 0.032258233 0.23255814 0.258064372 462 3
0.488372093 0.032258233 0.209302326 0.548386977 463 0
0.488372093 0.032258233 0.790697674 0.967741767 464 0
0.186046512 0.903225674 0.837209302 0.645161302 465 -2
0.837209302 0.645161302 0.720930233 0.354838698 465 -2
0.302325581 0.032258233 0.186046512 0.064516093 466 -2
0.139534884 0.258064372 0.302325581 0.096774326 467 3
0 0.516129116 0.162790698 0.483870884 468 0
0.023255814 0.935483907 0.186046512 0.451613023 469 -2
0.023255814 0.741935256 0.162790698 0.419354791 470 1
0.23255814 0 0.511627907 0.064516093 471 0
0.279069767 0.064516093 0.930232558 0 472 0
0.348837209 0.096774326 0.511627907 0 473 0
0.302325581 0.032258233 0.860465116 0.032258233 474 0
0.860465116 0.032258233 0.88372093 0 474 0
0.023255814 0.225806512 0.069767442 0.161290419 475 3
0.186046512 0.903225674 0.604651163 0.838709581 476 2
0.604651163 0.838709581 0.581395349 0.548386977 476 2
0.023255814 0.483870884 0.023255814 0.483870884 477 0
0.139534884 0.193548279 0.11627907 0.225806512 478 3
0.069767442 0.483870884 0.069767442 0.483870884 479 0
0.023255814 0.483870884 0.046511628 0.451613023 480 0
0.023255814 0.225806512 0.11627907 0.419354791 481 -2
0.023255814 0.225806512 0.093023256 0.451613023 482 0
0.023255814 0.741935256 0.046511628 0.709677395 483 1
0.023255814 0.935483907 0.093023256 0.451613023 484 0
0.023255814 0.935483907 0 0.903225674 485 -2
0.186046512 0.903225674 0.186046512 0.064516093 486 -2
0.279069767 0 0.093023256 0.193548279 487 3
0.441860465 0.032258233 0.139534884 0.193548279 488 3
